source_file,question_id,set_id,set_title,question_order,field,stored_value,reference_value,reason,suggested_value
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0330-Q05","202603-0330","3.30","5","options_text","You","you","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","you"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0330-Q08","202603-0330","3.30","8","correct_order_text","The","the","correct_order_text chunk matches final_sentence only when casing is ignored","the"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0330-Q08","202603-0330","3.30","8","options_text","The","the","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0330-Q09","202603-0330","3.30","9","correct_order_text","Can","can","correct_order_text chunk matches final_sentence only when casing is ignored","can"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0330-Q09","202603-0330","3.30","9","options_text","Can","can","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","can"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0330-Q10","202603-0330","3.30","10","correct_order_text","Or leisure","or leisure","correct_order_text chunk matches final_sentence only when casing is ignored","or leisure"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0330-Q10","202603-0330","3.30","10","options_text","Or leisure","or leisure","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","or leisure"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0406-1-Q09","202604-0406-1","4.6 - 1","9","correct_order_text","Received","received","correct_order_text chunk matches final_sentence only when casing is ignored","received"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0406-1-Q09","202604-0406-1","4.6 - 1","9","options_text","Received","received","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","received"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q01","202604-0407","4.7","1","correct_order_text","For","for","correct_order_text chunk matches final_sentence only when casing is ignored","for"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q01","202604-0407","4.7","1","options_text","For","for","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","for"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q02","202604-0407","4.7","2","correct_order_text","Not","not","correct_order_text chunk matches final_sentence only when casing is ignored","not"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q02","202604-0407","4.7","2","options_text","Not","not","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","not"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q03","202604-0407","4.7","3","correct_order_text","The schedule","the schedule","correct_order_text chunk matches final_sentence only when casing is ignored","the schedule"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q03","202604-0407","4.7","3","options_text","The schedule","the schedule","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the schedule"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q05","202604-0407","4.7","5","correct_order_text","Writing","writing","correct_order_text chunk matches final_sentence only when casing is ignored","writing"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q05","202604-0407","4.7","5","options_text","Writing","writing","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","writing"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q06","202604-0407","4.7","6","correct_order_text","The","the","correct_order_text chunk matches final_sentence only when casing is ignored","the"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q06","202604-0407","4.7","6","options_text","The","the","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q07","202604-0407","4.7","7","correct_order_text","Not","not","correct_order_text chunk matches final_sentence only when casing is ignored","not"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q07","202604-0407","4.7","7","options_text","Not","not","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","not"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q08","202604-0407","4.7","8","correct_order_text","The new","the new","correct_order_text chunk matches final_sentence only when casing is ignored","the new"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q08","202604-0407","4.7","8","options_text","The new","the new","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the new"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q09","202604-0407","4.7","9","correct_order_text","To look","to look","correct_order_text chunk matches final_sentence only when casing is ignored","to look"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q09","202604-0407","4.7","9","options_text","To look","to look","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","to look"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q10","202604-0407","4.7","10","correct_order_text","It","it","correct_order_text chunk matches final_sentence only when casing is ignored","it"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0407-Q10","202604-0407","4.7","10","options_text","It","it","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","it"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q01","202604-0408","4.8","1","correct_order_text","The slides","the slides","correct_order_text chunk matches final_sentence only when casing is ignored","the slides"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q01","202604-0408","4.8","1","options_text","The slides","the slides","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the slides"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q02","202604-0408","4.8","2","correct_order_text","Find","find","correct_order_text chunk matches final_sentence only when casing is ignored","find"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q02","202604-0408","4.8","2","options_text","Find","find","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","find"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q03","202604-0408","4.8","3","correct_order_text","Signed","signed","correct_order_text chunk matches final_sentence only when casing is ignored","signed"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q03","202604-0408","4.8","3","options_text","Signed","signed","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","signed"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q04","202604-0408","4.8","4","correct_order_text","Any puppies","any puppies","correct_order_text chunk matches final_sentence only when casing is ignored","any puppies"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q04","202604-0408","4.8","4","options_text","Any puppies","any puppies","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","any puppies"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q05","202604-0408","4.8","5","correct_order_text","Writing","writing","correct_order_text chunk matches final_sentence only when casing is ignored","writing"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q05","202604-0408","4.8","5","options_text","Writing","writing","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","writing"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q06","202604-0408","4.8","6","correct_order_text","Is available","is available","correct_order_text chunk matches final_sentence only when casing is ignored","is available"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q06","202604-0408","4.8","6","options_text","Is available","is available","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","is available"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q08","202604-0408","4.8","8","correct_order_text","Online or","online or","correct_order_text chunk matches final_sentence only when casing is ignored","online or"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q08","202604-0408","4.8","8","options_text","Online or","online or","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","online or"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q09","202604-0408","4.8","9","correct_order_text","It yet","it yet","correct_order_text chunk matches final_sentence only when casing is ignored","it yet"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q09","202604-0408","4.8","9","options_text","It yet","it yet","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","it yet"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q10","202604-0408","4.8","10","correct_order_text","Correct","correct","correct_order_text chunk matches final_sentence only when casing is ignored","correct"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0408-Q10","202604-0408","4.8","10","options_text","Correct","correct","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","correct"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0412-Q03","202604-0412","4.12","3","correct_order_text","Make","make","correct_order_text chunk matches final_sentence only when casing is ignored","make"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0412-Q03","202604-0412","4.12","3","options_text","Make","make","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","make"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0415-2-Q01","202604-0415-2","4.15 - 2","1","correct_order_text","To","to","correct_order_text chunk matches final_sentence only when casing is ignored","to"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0415-2-Q01","202604-0415-2","4.15 - 2","1","options_text","To","to","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","to"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0419-4-Q08","202604-0419-4","4.19 - 4","8","final_sentence","what changes are you planning to make?","What changes are you planning to make?","Complete sentence starts with a lowercase English letter","What changes are you planning to make?"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0419-4-Q09","202604-0419-4","4.19 - 4","9","final_sentence","the book that I just read was very insightful.","The book that I just read was very insightful.","Complete sentence starts with a lowercase English letter","The book that I just read was very insightful."
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202604-0419-4-Q09","202604-0419-4","4.19 - 4","9","sentence_template","i","I","Standalone first-person pronoun is lowercase","I"
