question_id,set_id,set_title,question_order,prompt,sentence_template,blank_count,options_text,correct_order_text,distractors_text,final_sentence,grammar_tags_text
202603-0310-Q09,202603-0310,3.10,9,Why aren’t you using the new software for the class project?,______ ______ ______ ______ ______ ______ bugs.,6,"[""this new version"", ""lot"", ""has a"", ""last month"", ""they released"", ""of""]","[""this new version"", ""they released"", ""last month"", ""has a"", ""lot"", ""of""]",[],This new version they released last month has a lot of bugs.,
202603-0310-Q10,202603-0310,3.10,10,Why didn’t you attend the workshop?,______ ______ ______ ______ ______ ______ fully ______.,7,"[""The session"", ""join"", ""wanted"", ""that I"", ""to"", ""was"", ""booked""]","[""The session"", ""that I"", ""wanted"", ""to"", ""join"", ""was"", ""booked""]",[],The session that I wanted to join was fully booked.,
202603-0311-Q01,202603-0311,3.11,1,What did the instructor say about the exam format?,She wanted ______ ______ ______ ______ ______.,5,"[""how the"", ""to clarify"", ""and graded"", ""questions would"", ""be structured""]","[""to clarify"", ""how the"", ""questions would"", ""be structured"", ""and graded""]",[],She wanted to clarify how the questions would be structured and graded.,
202603-0311-Q02,202603-0311,3.11,2,Why was the guest lecturer series postponed?,______ wanted to ______ ______ ______ ______ ______.,6,"[""The organizer"", ""new equipment"", ""know"", ""if the"", ""would arrive"", ""on time""]","[""The organizer"", ""know"", ""if the"", ""new equipment"", ""would arrive"", ""on time""]",[],The organizer wanted to know if the new equipment would arrive on time.,
202603-0311-Q03,202603-0311,3.11,3,Are you planning to attend the student orientation next month?,______ ______ ______ ______?,4,"[""know if"", ""do you"", ""early registration"", ""is required""]","[""do you"", ""know if"", ""early registration"", ""is required""]",[],Do you know if early registration is required?,
202603-0311-Q04,202603-0311,3.11,4,I’m planning to go on a road trip during our semester break.,______ places ______ ______ ______?,4,"[""What"", ""will"", ""visit"", ""you""]","[""What"", ""will"", ""you"", ""visit""]",[],What places will you visit?,
202603-0311-Q05,202603-0311,3.11,5,Do you have any plans after class on Friday?,"No, but ______ ______ you ______ ______ ______?",5,"[""to"", ""planning"", ""what"", ""do"", ""are""]","[""what"", ""are"", ""planning"", ""to"", ""do""]",[],"No, but what are you planning to do?",
202603-0311-Q06,202603-0311,3.11,6,I spoke with the professor about the assignment. What would like to know?,Could you ______ ______ ______ ______ ______ our group project?,5,"[""tell"", ""if she"", ""proposal for"", ""me"", ""approved our""]","[""tell"", ""me"", ""if she"", ""approved our"", ""proposal for""]",[],Could you tell me if she approved our proposal for our group project?,
202603-0311-Q07,202603-0311,3.11,7,Did you see the announcement about the new class attendance policies?,Can ______ ______ ______ ______ ______ ______?,6,"[""tell"", ""there are"", ""any major"", ""me whether"", ""changes"", ""you""]","[""you"", ""tell"", ""me whether"", ""there are"", ""any major"", ""changes""]",[],Can you tell me whether there are any major changes?,
202603-0311-Q08,202603-0311,3.11,8,I lost my wallet on the way to class yesterday.,______ you ______ ______ ______ ______ security?,5,"[""report"", ""campus"", ""it"", ""to"", ""did""]","[""did"", ""report"", ""it"", ""to"", ""campus""]",[],Did you report it to campus security?,
202603-0311-Q09,202603-0311,3.11,9,I heard there’s a music festival near campus this weekend.,______ ______ it ______ ______?,4,"[""being"", ""where"", ""is"", ""held""]","[""where"", ""is"", ""being"", ""held""]",[],Where is it being held?,
202603-0311-Q10,202603-0311,3.11,10,Have you decided which chemistry class to register for?,______ ______ ______ ______ ______ ______ ______.,7,"[""still not"", ""which"", ""I’m"", ""to"", ""sure"", ""one"", ""choose""]","[""I’m"", ""still not"", ""sure"", ""which"", ""one"", ""to"", ""choose""]",[],I'm still not sure which one to choose.,
202603-0315-Q01,202603-0315,3.15,1,There is a work study position in the athletic department.,______ you ______ ______ ______ ______?,5,"[""requires experience"", ""the position"", ""if"", ""do"", ""know""]","[""do"", ""know"", ""if"", ""the position"", ""requires experience""]",[],Do you know if the position requires experience?,
202603-0315-Q02,202603-0315,3.15,2,I received a job offer from a tech company yesterday.,Can ______ ______ ______ ______ ______ ______?,6,"[""student interns"", ""me if"", ""hiring"", ""they are"", ""you"", ""tell""]","[""you"", ""tell"", ""me if"", ""they are"", ""hiring"", ""student interns""]",[],Can you tell me if they are hiring student interns?,
202603-0315-Q03,202603-0315,3.15,3,What did the speaker focus on during the seminar?,She wanted ______ ______ ______ ______ ______.,5,"[""to emphasize"", ""advancements are"", ""how technological"", ""crucial in"", ""education""]","[""to emphasize"", ""how technological"", ""advancements are"", ""crucial in"", ""education""]",[],She wanted to emphasize how technological advancements are crucial in education.,
202603-0315-Q04,202603-0315,3.15,4,Did you finish the book I lent you?,"Sorry, I ______ ______ ______ ______ ______ ______ ______ yet.",7,"[""not"", ""reading"", ""a chance"", ""have"", ""had"", ""does"", ""it"", ""to begin""]","[""have"", ""not"", ""had"", ""a chance"", ""to begin"", ""reading"", ""it""]","[""does""]","Sorry, I have not had a chance to begin reading it yet.",
202603-0315-Q05,202603-0315,3.15,5,The assignment deadline has been extended.,Do ______ ______ ______ ______ ______ ______?,6,"[""the new"", ""due date"", ""know"", ""has been announced"", ""you"", ""if""]","[""you"", ""know"", ""if"", ""the new"", ""due date"", ""has been announced""]",[],Do you know if the new due date has been announced?,
202603-0315-Q06,202603-0315,3.15,6,Why didn’t you submit the book report on time?,______ ______ ______ ______ ______ ______ ______.,7,"[""technical"", ""some"", ""issues"", ""with"", ""I had"", ""my"", ""computer""]","[""I had"", ""some"", ""technical"", ""issues"", ""with"", ""my"", ""computer""]",[],I had some technical issues with my computer.,
202603-0315-Q07,202603-0315,3.15,7,Why did you choose that science course?,It is ______ ______ ______ ______ ______ ______.,6,"[""expert in"", ""is an"", ""taught by"", ""a professor"", ""who"", ""the field""]","[""taught by"", ""a professor"", ""who"", ""is an"", ""expert in"", ""the field""]",[],It is taught by a professor who is an expert in the field.,
202603-0315-Q08,202603-0315,3.15,8,We have a new project next week in collaboration with another class.,______ ______ ______ ______ ______ ______ ______?,7,"[""presentation"", ""need to"", ""for"", ""prepare a"", ""do you know"", ""the kickoff meeting"", ""if we""]","[""do you know"", ""if we"", ""need to"", ""prepare a"", ""presentation"", ""for"", ""the kickoff meeting""]",[],Do you know if we need to prepare a presentation for the kickoff meeting?,
202603-0315-Q09,202603-0315,3.15,9,Who will be joining us for the Business Club meeting?,______ ______ ______ ______ ______ ______ attend.,6,"[""will"", ""marketing"", ""majors"", ""who"", ""in"", ""my classmate""]","[""my classmate"", ""who"", ""majors"", ""in"", ""marketing"", ""will""]",[],My classmate who majors in marketing will attend.,
202603-0315-Q10,202603-0315,3.15,10,What are you looking for in a new laptop?,______ ______ ______ ______ ______ ______ choice.,6,"[""is my"", ""battery life"", ""top"", ""the model"", ""that has"", ""the longest""]","[""the model"", ""that has"", ""the longest"", ""battery life"", ""is my"", ""top""]",[],The model that has the longest battery life is my top choice.,
202603-0318-Q01,202603-0318,3.18,1,I saw an advertisement for a new online course in date science.,Can ______ ______ ______ ______ ______ ______?,6,"[""projects"", ""you"", ""me whether"", ""tell"", ""practical"", ""it includes""]","[""you"", ""tell"", ""me whether"", ""it includes"", ""practical"", ""projects""]",[],Can you tell me whether it includes practical projects?,
202603-0318-Q02,202603-0318,3.18,2,I need to buy some supplies for my art project.,______ ______ ______ ______ ______ ______?,6,"[""if the"", ""need"", ""check"", ""everything you"", ""did you"", ""store has""]","[""did you"", ""check"", ""if the"", ""store has"", ""everything you"", ""need""]",[],Did you check if the store has everything you need?,
202603-0318-Q03,202603-0318,3.18,3,I have an interview with the Admission’s Office scheduled for next week.,______ ______ ______ ______ ______?,5,"[""know if"", ""an individual interview"", ""it’s a"", ""do you"", ""group or""]","[""do you"", ""know if"", ""it’s a"", ""group or"", ""an individual interview""]",[],Do you know if it's a group or an individual interview?,
202603-0318-Q04,202603-0318,3.18,4,I missed the lecture yesterday.,Did ______ ______ ______?,3,"[""record"", ""someone"", ""it""]","[""someone"", ""record"", ""it""]",[],Did someone record it?,
202603-0318-Q05,202603-0318,3.18,5,I’m planning to join the cooking class next month.,______ ______ ______ ______ yet?,4,"[""signed"", ""have"", ""up"", ""you""]","[""have"", ""you"", ""signed"", ""up""]",[],Have you signed up yet?,
202603-0318-Q06,202603-0318,3.18,6,Why are you carrying that heavy bag?,It has ______ ______ ______ ______ ______ ______.,6,"[""that I"", ""return to"", ""the"", ""some books"", ""need to"", ""campus library""]","[""some books"", ""that I"", ""need to"", ""return to"", ""the"", ""campus library""]",[],It has some books that I need to return to the campus library.,
202603-0318-Q07,202603-0318,3.18,7,I’m studying in Japan next semester with the semester abroad program.,______ places ______ ______ ______ ______ ______?,6,"[""What"", ""to"", ""do"", ""you"", ""plan"", ""visit""]","[""What"", ""do"", ""you"", ""plan"", ""to"", ""visit""]",[],What places do you plan to visit?,
202603-0318-Q08,202603-0318,3.18,8,Why didn’t you answer your phone?,______ ______ ______ ______ ______ ______.,6,"[""called me"", ""class when"", ""you"", ""was"", ""I"", ""in""]","[""I"", ""was"", ""in"", ""class when"", ""you"", ""called me""]",[],I was in class when you called me.,
202603-0318-Q09,202603-0318,3.18,9,Did you manage to complete your assignment on time?,______ ______ ______ ______ ______ ______.,6,"[""it"", ""couldn’t"", ""the deadline"", ""before"", ""I"", ""finish""]","[""I"", ""couldn’t"", ""finish"", ""it"", ""before"", ""the deadline""]",[],I couldn't finish it before the deadline.,
202603-0318-Q10,202603-0318,3.18,10,Where did you get that backpack?,______ ______ ______ store ______ ______ ______ discount.,6,"[""offers"", ""from the"", ""I got"", ""a student"", ""it"", ""that""]","[""I got"", ""it"", ""from the"", ""that"", ""offers"", ""a student""]",[],I got it from the store that offers a student discount.,
202603-0323-Q01,202603-0323,3.23,1,What is your favorite place to relax?,______ ______ ______ ______ ______ ______ favorite spot.,6,"[""my"", ""part that"", ""the"", ""is"", ""is close"", ""to campus""]","[""the"", ""part that"", ""is close"", ""to campus"", ""is"", ""my""]",[],The part that is close to campus is my favorite spot.,
202603-0323-Q02,202603-0323,3.23,2,Where did you find the instructions for the class assignment?,______ ______ ______ ______ gave ______ ______ ______.,7,"[""includes"", ""professor"", ""the instructions"", ""that"", ""the syllabus"", ""us"", ""our""]","[""the syllabus"", ""that"", ""our"", ""professor"", ""us"", ""includes"", ""the instructions""]",[],The syllabus that our professor gave us includes the instructions.,
202603-0323-Q03,202603-0323,3.23,3,The presentation you gave was very insightful.,______ ______ ______ ______ ______ ______ afterward?,6,"[""know"", ""had"", ""any questions"", ""do you"", ""if"", ""the audience""]","[""do you"", ""know"", ""if"", ""the audience"", ""had"", ""any questions""]",[],Do you know if the audience had any questions afterward?,
202603-0323-Q04,202603-0323,3.23,4,The spring festival on campus was a lot of fun last year.,______ ______ ______ ______ ______ ______ again this year?,6,"[""Do you"", ""it"", ""they"", ""plan to have"", ""if"", ""know""]","[""Do you"", ""know"", ""if"", ""they"", ""plan to have"", ""it""]",[],Do you know if they plan to have it again this year?,
202603-0323-Q05,202603-0323,3.23,5,Why do you prefer the campus gym?,______ ______ ______ ______ ______ ______ ______.,7,"[""classes"", ""offers"", ""a variety"", ""that"", ""a gym"", ""I prefer"", ""of""]","[""I prefer"", ""a gym"", ""that"", ""offers"", ""a variety"", ""of"", ""classes""]",[],I prefer a gym that offers a variety of classes.,
202603-0323-Q06,202603-0323,3.23,6,Where did you get that backpack?,______ ______ ______ store ______ ______ ______ discount.,6,"[""offers"", ""from the"", ""I got"", ""a student"", ""it"", ""that""]","[""I got"", ""it"", ""from the"", ""that"", ""offers"", ""a student""]",[],I got it from the store that offers a student discount.,
202603-0323-Q07,202603-0323,3.23,7,Why didn’t you read the book I recommended?,______ ______ ______ ______ ______ ______ finish it.,6,"[""to return"", ""I could"", ""to the library"", ""it"", ""I had"", ""before""]","[""I had"", ""to return"", ""it"", ""to the library"", ""before"", ""I could""]",[],I had to return it to the library before I could finish it.,
202603-0323-Q08,202603-0323,3.23,8,Did you meet anyone new at the club fair?,______ ______ ______ ______ ______ ______ ______.,7,"[""attend the event"", ""to"", ""the"", ""time"", ""find"", ""didn’t"", ""No, I""]","[""No, I"", ""didn’t"", ""find"", ""the"", ""time"", ""to"", ""attend the event""]",[],"No, I didn't find the time to attend the event.",
202603-0323-Q09,202603-0323,3.23,9,I received a job offer from a tech company yesterday.,Can ______ ______ ______ ______ ______ ______?,6,"[""student interns"", ""me if"", ""hiring"", ""they are"", ""you"", ""tell""]","[""you"", ""tell"", ""me if"", ""they are"", ""hiring"", ""student interns""]",[],Can you tell me if they are hiring student interns?,
202603-0323-Q10,202603-0323,3.23,10,What did Jee-Wha ask you after class?,She wanted ______ ______ ______ ______ ______ ______ to.,6,"[""to find out"", ""there"", ""Konrad"", ""is"", ""what"", ""moving"", ""city""]","[""to find out"", ""what"", ""city"", ""Konrad"", ""is"", ""moving""]","[""there""]",She wanted to find out what city Konrad is moving to.,
